Start_Time,State,Weather_Condition
2016-06-21 18:30:59,CA,Clear
2016-06-21 18:30:29,CA,Clear
2016-06-21 18:41:10,CA,
2016-06-21 18:34:55,CA,Clear
2016-06-21 18:40:00,CA,Clear
2016-06-21 18:41:39,CA,Partly Cloudy
2016-06-21 18:37:39,CA,Clear
2016-06-21 18:31:59,CA,Clear
2016-06-21 18:43:43,CA,Partly Cloudy
2016-06-21 18:44:33,CA,Clear
2016-06-21 18:50:29,CA,Clear
2016-06-21 18:44:58,CA,Clear
2016-06-21 19:20:02,CA,Smoke
2016-06-21 19:19:38,CA,Fair
2016-06-21 19:17:44,CA,Clear
2016-06-21 19:21:10,CA,Clear
2016-06-21 19:08:42,CA,Mostly Cloudy
2016-06-21 19:30:56,CA,Clear
2016-06-21 19:27:07,CA,Clear
2016-06-21 19:28:12,CA,Clear
2016-06-21 19:31:51,CA,Clear
2016-06-21 19:23:24,CA,Clear
2016-06-21 19:31:20,CA,Partly Cloudy
2016-06-21 19:30:23,CA,Partly Cloudy
2016-06-21 19:42:39,CA,Partly Cloudy
2016-06-21 19:41:16,CA,Clear
2016-06-21 19:40:52,CA,Clear
2016-06-21 19:42:31,CA,Mostly Cloudy
2016-06-21 19:43:41,CA,Clear
2016-06-21 19:50:39,CA,Clear
2016-06-21 19:46:33,CA,Clear
2016-06-21 19:50:03,CA,Scattered Clouds
2016-06-21 19:51:39,CA,Clear
2016-06-21 19:47:11,CA,Clear
2016-06-21 19:55:11,CA,Smoke
2016-06-21 19:53:38,CA,Clear
2016-06-21 19:57:52,CA,Clear
2016-06-21 20:00:37,CA,Scattered Clouds
2016-06-21 19:50:51,CA,Scattered Clouds
2016-06-21 20:01:10,CA,Clear
2016-06-21 19:54:15,CA,Clear
2016-06-21 19:59:32,CA,Scattered Clouds
2016-06-21 20:05:11,CA,Clear
2016-06-21 20:06:48,CA,Clear
2016-06-21 20:04:43,CA,Clear
2016-06-21 20:06:18,CA,Clear
2016-06-21 20:04:53,CA,Mostly Cloudy
2016-06-21 20:14:04,CA,Smoke
2016-06-21 20:14:42,CA,Clear
2016-06-21 20:18:24,CA,Clear
2016-06-21 20:11:02,CA,Partly Cloudy
2016-06-21 20:11:55,CA,
2016-06-21 20:20:56,CA,Partly Cloudy
2016-06-21 20:21:59,CA,Clear
2016-06-21 20:23:02,CA,Clear
2016-06-21 20:23:29,CA,Scattered Clouds
2016-06-21 20:22:39,CA,Clear
2016-06-21 20:40:26,CA,Clear
2016-06-21 20:32:14,CA,Clear
2016-06-21 20:38:19,CA,Clear
2016-06-21 20:33:37,CA,Partly Cloudy
2016-06-21 20:35:49,CA,Partly Cloudy
2016-06-21 20:40:56,CA,Clear
2016-06-21 20:45:15,CA,Clear
2016-06-21 20:43:20,CA,Clear
2016-06-21 20:41:25,CA,Clear
2016-06-21 20:50:02,CA,Clear
2016-06-21 20:48:07,CA,Clear
2016-06-21 20:49:33,CA,Clear
2016-06-21 20:51:24,CA,Clear
2016-06-21 20:38:49,CA,Clear
2016-06-21 20:42:59,CA,Clear
2016-06-21 20:49:58,CA,Mostly Cloudy
2016-06-21 20:55:55,CA,Clear
2016-06-21 20:57:18,CA,Clear
2016-06-21 20:56:20,CA,Clear
2016-06-21 20:59:56,CA,Clear
2016-06-21 20:59:35,CA,Clear
2016-06-21 20:49:28,CA,Clear
2016-06-21 20:54:32,CA,Clear
2016-06-21 21:06:23,CA,Clear
2016-06-21 21:04:28,CA,Clear
2016-06-21 21:17:24,CA,Clear
2016-06-21 21:18:51,CA,Mostly Cloudy
2016-06-21 21:08:14,CA,Clear
2016-06-21 21:21:32,CA,Scattered Clouds
2016-06-21 21:23:44,CA,Clear
2016-06-21 21:26:36,CA,Clear
2016-06-21 21:26:00,CA,Clear
2016-06-21 21:43:19,CA,Clear
2016-06-21 21:45:41,CA,Clear
2016-06-21 21:41:04,CA,Clear
2016-06-21 21:53:45,CA,Smoke
2016-06-21 22:17:39,CA,Clear
2016-06-21 22:21:12,CA,Clear
2016-06-21 22:22:10,CA,Scattered Clouds
2016-06-21 22:14:48,CA,Clear
2016-06-21 22:31:13,CA,Partly Cloudy
2016-06-21 22:42:52,CA,Clear
2016-06-21 23:10:29,CA,Partly Cloudy
2016-06-21 23:02:01,CA,Clear
2016-06-21 23:51:17,CA,Clear
2016-06-22 00:10:37,CA,Scattered Clouds
2016-06-22 00:15:02,CA,Clear
2016-06-22 00:31:36,CA,Mostly Cloudy
2016-06-22 00:41:59,CA,
2016-06-22 01:28:36,CA,Clear
2016-06-22 01:31:19,CA,Clear
2016-06-22 01:34:39,CA,Overcast
2016-06-22 01:58:32,CA,Clear
2016-06-22 01:33:15,CA,Clear
2016-06-22 02:22:45,CA,Clear
2016-06-22 02:06:48,CA,Clear
2016-06-22 02:06:16,CA,Fog
2016-06-22 02:27:58,CA,Clear
2016-06-22 02:24:42,CA,Clear
2016-06-22 02:04:59,CA,Clear
2016-06-22 02:22:11,CA,Clear
2016-06-22 02:46:24,CA,Clear
2016-06-22 03:28:29,CA,Partly Cloudy
2016-06-22 03:47:13,CA,Clear
2016-06-22 04:11:04,CA,Overcast
2016-06-22 04:55:27,CA,Overcast
2016-06-22 04:41:03,CA,Overcast
2016-06-22 05:37:32,CA,Overcast
2016-06-22 05:42:06,CA,Clear
2016-06-22 05:42:35,CA,Clear
2016-06-22 06:10:45,CA,Overcast
2016-06-22 06:09:16,CA,Overcast
2016-06-22 07:02:18,CA,Overcast
2016-06-22 07:01:11,CA,Overcast
2016-06-22 07:00:48,CA,
2016-06-22 06:39:35,CA,Clear
2016-06-22 07:32:24,CA,Clear
2016-06-22 07:48:21,CA,Haze
2016-06-22 07:49:31,CA,Clear
2016-06-22 08:54:23,CA,Clear
2016-06-22 08:55:03,CA,Mostly Cloudy
2016-06-22 08:39:13,CA,Haze
2016-06-22 08:36:20,CA,Haze
2016-06-22 08:56:22,CA,Partly Cloudy
2016-06-22 08:41:20,CA,Clear
2016-06-22 08:58:14,CA,Mostly Cloudy
2016-06-22 09:11:04,CA,Clear
2016-06-22 09:09:16,CA,Scattered Clouds
2016-06-22 09:15:13,CA,Mostly Cloudy
2016-06-22 09:28:25,CA,Haze
2016-06-22 09:28:49,CA,Haze
2016-06-22 09:26:04,CA,Scattered Clouds
2016-06-22 09:34:27,CA,Clear
2016-06-22 09:37:34,CA,Clear
2016-06-22 10:01:15,CA,Clear
2016-06-22 10:00:55,CA,Haze
2016-06-22 09:55:28,CA,Clear
2016-06-22 10:09:07,CA,Haze
2016-06-22 10:08:13,CA,Haze
2016-06-22 10:14:22,CA,Clear
2016-06-22 10:15:46,CA,Clear
2016-06-22 10:13:58,CA,Mostly Cloudy
2016-06-22 10:15:22,CA,Clear
2016-06-22 10:13:32,CA,Clear
2016-06-22 10:07:27,CA,Clear
2016-06-22 10:27:56,CA,Clear
2016-06-22 10:24:46,CA,
2016-06-22 10:35:04,CA,Mostly Cloudy
2016-06-22 10:38:17,CA,Scattered Clouds
2016-06-22 10:37:57,CA,Scattered Clouds
2016-06-22 10:37:34,CA,Scattered Clouds
2016-06-22 10:43:07,CA,Fair
2016-06-22 10:43:57,CA,Clear
2016-06-22 10:44:22,CA,Clear
2016-06-22 10:40:41,CA,Clear
2016-06-22 10:46:55,CA,Clear
2016-06-22 10:47:40,CA,Mostly Cloudy
2016-06-22 10:47:12,CA,
2016-06-22 10:58:17,CA,Clear
2016-06-22 11:01:42,CA,Clear
2016-06-22 11:01:22,CA,Clear
2016-06-22 10:57:25,CA,Clear
2016-06-22 10:58:47,CA,Clear
2016-06-22 10:54:29,CA,Clear
2016-06-22 10:54:04,CA,Clear
2016-06-22 11:04:50,CA,Clear
2016-06-22 11:03:36,CA,Clear
2016-06-22 11:04:30,CA,Clear
2016-06-22 11:08:51,CA,Clear
2016-06-22 11:04:09,CA,Clear
2016-06-22 11:22:11,CA,Smoke
2016-06-22 11:17:48,CA,Clear
2016-06-22 11:18:52,CA,Clear
2016-06-22 11:19:28,CA,Clear
2016-06-22 11:20:14,CA,Clear
2016-06-22 11:18:16,CA,Clear
2016-06-22 11:21:01,CA,Scattered Clouds
2016-06-22 11:15:34,CA,Clear
2016-06-22 11:16:02,CA,Clear
2016-06-22 11:24:44,CA,Clear
2016-06-22 11:32:02,CA,Clear
2016-06-22 11:32:21,CA,Partly Cloudy
2016-06-22 11:41:45,CA,Clear
2016-06-22 11:43:01,CA,Clear
2016-06-22 11:45:41,CA,Clear
2016-06-22 11:42:26,CA,Clear
2016-06-22 11:47:28,CA,Clear
2016-06-22 11:45:09,CA,Clear
2016-06-22 11:48:32,CA,Clear
2016-06-22 11:41:24,CA,Clear
2016-06-22 11:49:01,CA,Clear
2016-06-22 11:49:20,CA,Clear
2016-06-22 11:44:18,CA,Clear
2016-06-22 11:53:31,CA,Clear
2016-06-22 11:55:48,CA,Clear
2016-06-22 11:53:02,CA,Clear
2016-06-22 12:01:27,CA,Clear
2016-06-22 12:07:14,CA,Smoke
2016-06-22 12:00:51,CA,Fair
2016-06-22 12:12:28,CA,Clear
2016-06-22 12:09:03,CA,Clear
2016-06-22 12:08:42,CA,Partly Cloudy
2016-06-22 12:12:56,CA,Clear
2016-06-22 12:15:23,CA,Clear
2016-06-22 12:13:40,CA,
2016-06-22 12:15:47,CA,Clear
2016-06-22 12:14:08,CA,Clear
2016-06-22 12:20:27,CA,Clear
2016-06-22 12:20:57,CA,Fair
2016-06-22 12:41:57,CA,Clear
2016-06-22 12:38:06,CA,Partly Cloudy
2016-06-22 12:58:22,CA,Clear
2016-06-22 12:58:39,CA,Clear
2016-06-22 13:04:54,CA,Clear
2016-06-22 13:03:44,CA,Clear
2016-06-22 13:06:14,CA,Partly Cloudy
2016-06-22 13:05:24,CA,Partly Cloudy
2016-06-22 13:18:15,CA,Clear
2016-06-22 13:15:05,CA,Clear
2016-06-22 13:16:39,CA,Clear
2016-06-22 13:10:05,CA,Partly Cloudy
2016-06-22 13:28:16,CA,Clear
2016-06-22 13:29:41,CA,Clear
2016-06-22 13:30:54,CA,Clear
2016-06-22 13:25:24,CA,Clear
2016-06-22 13:29:06,CA,Clear
2016-06-22 13:34:51,CA,Clear
2016-06-22 13:37:47,CA,Clear
2016-06-22 13:39:33,CA,Clear
2016-06-22 13:52:33,CA,Clear
2016-06-22 13:57:18,CA,Clear
2016-06-22 14:02:21,CA,Clear
2016-06-22 13:59:30,CA,Clear
2016-06-22 13:53:55,CA,Clear
2016-06-22 14:13:26,CA,Clear
2016-06-22 14:03:36,CA,Clear
2016-06-22 14:12:57,CA,
2016-06-22 14:14:44,CA,Clear
2016-06-22 14:08:21,CA,Clear
2016-06-22 14:20:43,CA,Clear
2016-06-22 14:20:19,CA,Clear
2016-06-22 14:23:00,CA,Clear
2016-06-22 14:42:42,CA,Clear
2016-06-22 14:45:31,CA,Clear
2016-06-22 14:51:08,CA,Clear
2016-06-22 14:48:10,CA,Clear
2016-06-22 14:47:38,CA,Partly Cloudy
2016-06-22 15:01:38,CA,Clear
2016-06-22 14:51:52,CA,Clear
2016-06-22 15:03:31,CA,Clear
2016-06-22 15:06:54,CA,Partly Cloudy
2016-06-22 15:05:00,CA,Clear
2016-06-22 15:08:20,CA,Clear
2016-06-22 15:26:18,CA,Clear
2016-06-22 15:27:57,CA,Clear
2016-06-22 15:31:08,CA,Scattered Clouds
2016-06-22 15:31:41,CA,Clear
2016-06-22 15:36:35,CA,Clear
2016-06-22 15:38:56,CA,Clear
2016-06-22 15:37:00,CA,Clear
2016-06-22 15:35:29,CA,Clear
2016-06-22 15:38:34,CA,Clear
2016-06-22 15:32:51,CA,Clear
2016-06-22 15:47:36,CA,Clear
2016-06-22 15:52:02,CA,Clear
2016-06-22 15:54:00,CA,Clear
2016-06-22 16:01:28,CA,Clear
2016-06-22 15:55:24,CA,Clear
2016-06-22 15:55:53,CA,Clear
2016-06-22 15:57:47,CA,Scattered Clouds
2016-06-22 16:03:04,CA,Clear
2016-06-22 16:12:16,CA,Clear
2016-06-22 16:10:48,CA,Clear
2016-06-22 16:15:48,CA,Clear
2016-06-22 16:14:17,CA,Clear
2016-06-22 16:20:44,CA,Scattered Clouds
2016-06-22 16:22:01,CA,Clear
2016-06-22 16:52:29,CA,Fair
2016-06-22 17:00:45,CA,Clear
2016-06-22 17:01:29,CA,Clear
2016-06-22 17:03:46,CA,Clear
2016-06-22 16:59:27,CA,Clear
2016-06-22 16:55:45,CA,Clear
2016-06-22 17:09:02,CA,Clear
2016-06-22 17:05:02,CA,Clear
2016-06-22 17:12:22,CA,Clear
2016-06-22 17:11:17,CA,Clear
2016-06-22 17:10:37,CA,Clear
2016-06-22 17:19:06,CA,Clear
2016-06-22 17:15:58,CA,Clear
2016-06-22 17:22:38,CA,Clear
2016-06-22 17:23:14,CA,Clear
2016-06-22 17:19:35,CA,Clear
2016-06-22 17:21:49,CA,Clear
2016-06-22 17:24:13,CA,Clear
2016-06-22 17:32:03,CA,Clear
2016-06-22 17:26:49,CA,Clear
2016-06-22 17:29:27,CA,Clear
2016-06-22 17:28:51,CA,Clear
2016-06-22 17:36:58,CA,Partly Cloudy
2016-06-22 17:39:18,CA,Clear
2016-06-22 17:40:17,CA,Clear
2016-06-22 17:38:01,CA,Clear
2016-06-22 17:43:15,CA,Clear
2016-06-22 17:45:09,CA,Clear
2016-06-22 17:46:57,CA,Clear
2016-06-22 18:00:06,CA,Clear
2016-06-22 17:59:02,CA,Clear
2016-06-22 18:08:13,CA,Clear
2016-06-22 18:04:34,CA,Clear
2016-06-22 18:21:17,CA,Clear
2016-06-22 18:17:03,CA,Partly Cloudy
2016-06-22 18:14:42,CA,Partly Cloudy
2016-06-22 18:27:44,CA,Clear
2016-06-22 18:24:41,CA,Clear
2016-06-22 18:38:54,CA,Clear
2016-06-22 18:39:43,CA,Clear
2016-06-22 18:38:23,CA,Clear
2016-06-22 18:49:17,CA,Fair
2016-06-22 18:45:20,CA,Mostly Cloudy
2016-06-22 18:46:19,CA,Partly Cloudy
2016-06-22 18:50:47,CA,Clear
2016-06-22 18:52:31,CA,Clear
2016-06-22 19:18:13,CA,Clear
2016-06-22 19:21:14,CA,Partly Cloudy
2016-06-22 19:17:00,CA,Clear
2016-06-22 19:31:24,CA,Clear
2016-06-22 19:18:06,CA,Mostly Cloudy
2016-06-22 19:30:54,CA,Partly Cloudy
2016-06-22 19:25:18,CA,Clear
2016-06-22 19:32:43,CA,Clear
2016-06-22 19:24:47,CA,Clear
2016-06-22 19:25:47,CA,Clear
2016-06-22 19:42:16,CA,Clear
2016-06-22 19:36:52,CA,Clear
2016-06-22 19:39:47,CA,Clear
2016-06-22 19:49:09,CA,Clear
2016-06-22 19:43:59,CA,Clear
2016-06-22 19:52:26,CA,Clear
2016-06-22 19:56:28,CA,Clear
2016-06-22 19:55:57,CA,Clear
2016-06-22 20:12:32,CA,Clear
2016-06-22 20:11:55,CA,Clear
2016-06-22 20:01:35,CA,Clear
2016-06-22 20:08:28,CA,Clear
2016-06-22 20:06:58,CA,Mostly Cloudy
2016-06-22 20:05:33,CA,Mostly Cloudy
2016-06-22 20:22:35,CA,Clear
2016-06-22 20:16:34,CA,Clear
2016-06-22 20:17:53,CA,Mostly Cloudy
2016-06-22 20:21:23,CA,Mostly Cloudy
2016-06-22 20:08:23,CA,Clear
2016-06-22 20:14:54,CA,Clear
2016-06-22 20:23:06,CA,Partly Cloudy
2016-06-22 20:34:56,CA,Clear
2016-06-22 20:26:58,CA,Clear
2016-06-22 20:31:34,CA,Overcast
2016-06-22 20:26:22,CA,Overcast
2016-06-22 20:28:00,CA,Mostly Cloudy
2016-06-22 20:33:58,CA,Partly Cloudy
2016-06-22 20:33:27,CA,Clear
2016-06-22 20:31:10,CA,Overcast
2016-06-22 20:42:10,CA,Clear
2016-06-22 20:35:53,CA,Overcast
2016-06-22 20:35:23,CA,Partly Cloudy
2016-06-22 20:40:51,CA,Overcast
2016-06-22 20:36:27,CA,Partly Cloudy
2016-06-22 20:37:21,CA,Partly Cloudy
2016-06-22 20:38:33,CA,Clear
2016-06-22 20:36:58,CA,Clear
2016-06-22 20:49:33,CA,Overcast
2016-06-22 20:47:53,CA,Clear
2016-06-22 20:51:16,CA,Overcast
2016-06-22 20:52:33,CA,Clear
2016-06-22 20:51:47,CA,Clear
2016-06-22 20:44:02,CA,Overcast
2016-06-22 20:44:55,CA,Mostly Cloudy
2016-06-22 20:51:02,CA,Overcast
2016-06-22 20:59:38,CA,Overcast
2016-06-22 20:56:13,CA,Mostly Cloudy
2016-06-22 20:56:48,CA,Overcast
2016-06-22 20:57:51,CA,Clear
2016-06-22 21:14:15,CA,Overcast
2016-06-22 21:07:43,CA,Mostly Cloudy
2016-06-22 21:17:58,CA,Clear
2016-06-22 21:21:16,CA,Overcast
2016-06-22 21:29:20,CA,Clear
2016-06-22 21:18:09,CA,Mostly Cloudy
2016-06-22 21:30:51,CA,Mostly Cloudy
2016-06-22 21:35:44,CA,Clear
2016-06-22 21:42:28,CA,Clear
2016-06-22 21:36:18,CA,Clear
2016-06-22 21:42:02,CA,Clear
2016-06-22 21:38:02,CA,Scattered Clouds
2016-06-22 21:49:08,CA,Clear
2016-06-22 21:46:48,CA,Overcast
2016-06-22 21:52:18,CA,Clear
2016-06-22 21:54:34,CA,Clear
2016-06-22 22:04:04,CA,Mostly Cloudy
2016-06-22 22:06:51,CA,Mostly Cloudy
2016-06-22 22:33:47,CA,Overcast
2016-06-22 22:22:49,CA,Scattered Clouds
2016-06-22 22:40:14,CA,Scattered Clouds
2016-06-22 22:45:32,CA,Mostly Cloudy
2016-06-22 23:13:09,CA,Fair
2016-06-22 23:18:20,CA,Mostly Cloudy
2016-06-22 23:36:40,CA,Overcast
2016-06-22 23:49:49,CA,Clear
2016-06-22 23:55:13,CA,Overcast
2016-06-23 00:10:03,CA,Clear
2016-06-23 01:51:08,CA,Overcast
2016-06-23 01:36:39,CA,Clear
2016-06-23 01:35:18,CA,Overcast
2016-06-23 01:54:12,CA,Haze
2016-06-23 01:50:37,CA,Clear
2016-06-23 01:33:13,CA,Overcast
2016-06-23 01:55:16,CA,Clear
2016-06-23 01:34:38,CA,Clear
2016-06-23 02:29:02,CA,Fair
2016-06-23 02:29:52,CA,Haze
2016-06-23 03:20:42,CA,Clear
2016-06-23 04:00:45,CA,Haze
2016-06-23 04:26:56,CA,Haze
2016-06-23 04:52:06,CA,Overcast
2016-06-23 04:55:30,CA,Overcast
2016-06-23 04:32:45,CA,Clear
2016-06-23 05:11:54,CA,Clear
2016-06-23 05:26:37,CA,Clear
2016-06-23 05:48:09,CA,Overcast
2016-06-23 05:49:53,CA,Clear
2016-06-23 06:39:59,CA,Clear
2016-06-23 06:40:32,CA,Haze
2016-06-23 07:08:29,CA,Overcast
2016-06-23 07:09:41,CA,Haze
2016-06-23 07:35:46,CA,Overcast
2016-06-23 07:43:22,CA,Clear
2016-06-23 07:50:31,CA,Clear
2016-06-23 07:52:34,CA,Haze
2016-06-23 07:58:19,CA,Haze
2016-06-23 08:32:09,CA,Mostly Cloudy
2016-06-23 08:47:19,CA,Clear
2016-06-23 08:44:22,CA,Clear
2016-06-23 08:43:44,CA,Clear
2016-06-23 08:53:44,CA,Clear
2016-06-23 09:06:10,CA,Mostly Cloudy
2016-06-23 09:07:14,CA,Mostly Cloudy
2016-06-23 09:15:54,CA,Clear
2016-06-23 09:31:42,CA,Overcast
2016-06-23 09:38:28,CA,Partly Cloudy
2016-06-23 09:41:11,CA,Partly Cloudy
2016-06-23 09:40:51,CA,Clear
2016-06-23 09:39:39,CA,Clear
2016-06-23 09:37:58,CA,Clear
2016-06-23 09:33:37,CA,Clear
2016-06-23 09:34:11,CA,Clear
2016-06-23 09:47:03,CA,Partly Cloudy
2016-06-23 09:47:41,CA,Partly Cloudy
2016-06-23 09:59:52,CA,Haze
2016-06-23 10:01:46,CA,Scattered Clouds
2016-06-23 10:07:38,CA,Scattered Clouds
2016-06-23 10:06:54,CA,Scattered Clouds
2016-06-23 10:20:04,CA,Clear
2016-06-23 10:19:19,CA,Clear
2016-06-23 10:20:31,CA,Clear
2016-06-23 10:21:52,CA,Partly Cloudy
2016-06-23 10:30:38,CA,Clear
2016-06-23 10:23:48,CA,Clear
2016-06-23 10:24:41,CA,Clear
2016-06-23 10:24:15,CA,Clear
2016-06-23 10:22:31,CA,Clear
2016-06-23 10:33:11,CA,Clear
2016-06-23 10:34:20,CA,Clear
2016-06-23 10:26:48,CA,Partly Cloudy
2016-06-23 10:42:14,CA,Clear
2016-06-23 10:42:51,CA,Clear
2016-06-23 10:35:58,CA,Partly Cloudy
2016-06-23 10:49:04,CA,Partly Cloudy
2016-06-23 10:46:39,CA,Clear
2016-06-23 10:55:40,CA,Haze
2016-06-23 10:59:32,CA,Fair
2016-06-23 10:57:26,CA,Clear
2016-06-23 10:49:30,CA,Partly Cloudy
2016-06-23 10:52:29,CA,Clear
2016-06-23 10:50:26,CA,Haze
2016-06-23 11:06:41,CA,Fair
2016-06-23 11:08:32,CA,Clear
2016-06-23 11:09:31,CA,Haze
2016-06-23 11:05:50,CA,
2016-06-23 11:09:51,CA,Clear
2016-06-23 11:15:09,CA,Fair
2016-06-23 11:17:17,CA,Partly Cloudy
2016-06-23 11:19:30,CA,Clear
2016-06-23 11:25:58,CA,Clear
2016-06-23 11:23:12,CA,
2016-06-23 11:28:08,CA,Clear
2016-06-23 11:38:05,CA,Fair
2016-06-23 11:49:28,CA,Clear
2016-06-23 11:47:18,CA,Clear
2016-06-23 11:48:04,CA,Clear
2016-06-23 11:46:50,CA,Partly Cloudy
2016-06-23 11:55:18,CA,Haze
2016-06-23 11:55:48,CA,Haze
2016-06-23 12:14:02,CA,Clear
2016-06-23 12:16:16,CA,Clear
2016-06-23 12:31:17,CA,Clear
2016-06-23 12:31:54,CA,Clear
2016-06-23 12:30:41,CA,Clear
2016-06-23 12:29:35,CA,Clear
2016-06-23 12:28:03,CA,Clear
2016-06-23 12:28:32,CA,Clear
2016-06-23 12:22:45,CA,Clear
2016-06-23 12:34:30,CA,Clear
2016-06-23 12:41:13,CA,Clear
2016-06-23 12:49:55,CA,Clear
2016-06-23 12:49:09,CA,Clear
2016-06-23 13:04:30,CA,Clear
2016-06-23 12:57:16,CA,Clear
2016-06-23 12:56:52,CA,Clear
2016-06-23 12:53:48,CA,Clear
2016-06-23 13:06:29,CA,Overcast
2016-06-23 13:08:07,CA,Clear
2016-06-23 13:12:12,CA,Clear
2016-06-23 13:11:42,CA,Clear
2016-06-23 13:19:47,CA,Clear
2016-06-23 13:22:13,CA,Clear
2016-06-23 13:18:44,CA,Clear
2016-06-23 13:18:16,CA,Partly Cloudy
2016-06-23 13:15:18,CA,Partly Cloudy
2016-06-23 13:30:20,CA,Clear
2016-06-23 13:42:59,CA,Clear
2016-06-23 13:38:01,CA,Clear
2016-06-23 13:51:30,CA,Clear
2016-06-23 13:46:44,CA,Clear
2016-06-23 13:56:22,CA,Clear
2016-06-23 13:52:48,CA,Clear
2016-06-23 13:52:54,CA,Clear
2016-06-23 14:01:57,CA,Partly Cloudy
2016-06-23 14:01:11,CA,Partly Cloudy
2016-06-23 14:02:24,CA,Clear
2016-06-23 14:04:28,CA,Clear
2016-06-23 14:09:52,CA,Clear
2016-06-23 14:05:31,CA,Clear
2016-06-23 14:14:14,CA,Clear
2016-06-23 14:06:11,CA,Fair
2016-06-23 14:14:40,CA,Clear
2016-06-23 14:22:04,CA,Clear
2016-06-23 14:15:36,CA,Clear
2016-06-23 14:18:18,CA,Clear
2016-06-23 14:19:41,CA,Clear
2016-06-23 14:16:09,CA,Clear
2016-06-23 14:32:50,CA,Clear
2016-06-23 14:26:40,CA,Clear
2016-06-23 14:25:04,CA,Clear
2016-06-23 14:41:02,CA,Clear
2016-06-23 14:35:14,CA,Clear
2016-06-23 14:35:42,CA,Clear
2016-06-23 14:42:54,CA,Partly Cloudy
2016-06-23 14:42:18,CA,Clear
2016-06-23 14:49:43,CA,Haze
2016-06-23 14:44:55,CA,Clear
2016-06-23 14:50:12,CA,Clear
2016-06-23 14:47:47,CA,Clear
2016-06-23 14:49:02,CA,Clear
2016-06-23 14:56:40,CA,Clear
2016-06-23 14:58:48,CA,Clear
2016-06-23 15:01:23,CA,Fair
2016-06-23 15:12:40,CA,Clear
2016-06-23 15:11:29,CA,Clear
2016-06-23 15:20:16,CA,Clear
2016-06-23 15:21:04,CA,Clear
2016-06-23 15:19:47,CA,Clear
2016-06-23 15:23:54,CA,Clear
2016-06-23 15:22:04,CA,Clear
2016-06-23 15:31:05,CA,Clear
2016-06-23 15:28:06,CA,Clear
2016-06-23 15:32:04,CA,Clear
2016-06-23 15:30:07,CA,Clear
2016-06-23 15:34:04,CA,Clear
2016-06-23 15:35:01,CA,Clear
2016-06-23 15:43:11,CA,Clear
2016-06-23 15:42:45,CA,Clear
2016-06-23 15:51:03,CA,Clear
2016-06-23 15:48:26,CA,Clear
2016-06-23 15:54:07,CA,Clear
2016-06-23 15:46:51,CA,Clear
2016-06-23 16:00:14,CA,Clear
2016-06-23 16:10:30,CA,Clear
2016-06-23 16:09:58,CA,Clear
2016-06-23 16:05:27,CA,Clear
2016-06-23 16:10:53,CA,Clear
2016-06-23 16:18:40,CA,Clear
2016-06-23 16:13:19,CA,Clear
2016-06-23 16:21:44,CA,Clear
2016-06-23 16:17:35,CA,Clear
2016-06-23 16:15:00,CA,Clear
2016-06-23 16:24:48,CA,Clear
2016-06-23 16:58:37,CA,Clear
2016-06-23 17:03:54,CA,Clear
2016-06-23 17:02:10,CA,Clear
2016-06-23 16:57:36,CA,Partly Cloudy
2016-06-23 16:55:58,CA,Clear
2016-06-23 17:00:52,CA,Clear
2016-06-23 17:09:39,CA,Clear
2016-06-23 17:07:16,CA,Clear
2016-06-23 17:11:41,CA,Clear
2016-06-23 17:11:13,CA,Clear
2016-06-23 17:12:15,CA,Clear
2016-06-23 17:05:10,CA,Clear
2016-06-23 17:10:50,CA,Clear
2016-06-23 17:05:42,CA,Fair
2016-06-23 17:25:10,CA,Partly Cloudy
2016-06-23 17:20:18,CA,Clear
2016-06-23 17:17:53,CA,Partly Cloudy
2016-06-23 17:23:21,CA,Clear
2016-06-23 17:22:58,CA,Clear
2016-06-23 17:21:50,CA,Partly Cloudy
2016-06-23 17:26:13,CA,Clear
2016-06-23 17:25:38,CA,Clear
2016-06-23 17:27:45,CA,Clear
2016-06-23 17:35:47,CA,Partly Cloudy
2016-06-23 17:37:39,CA,Clear
2016-06-23 17:31:41,CA,Clear
2016-06-23 17:33:47,CA,Clear
2016-06-23 17:32:40,CA,Clear
2016-06-23 17:33:27,CA,Clear
2016-06-23 17:32:08,CA,Clear
2016-06-23 17:33:03,CA,Clear
2016-06-23 17:34:12,CA,Clear
2016-06-23 17:52:47,CA,Partly Cloudy
2016-06-23 17:44:31,CA,Partly Cloudy
2016-06-23 17:52:16,CA,Clear
2016-06-23 17:47:14,CA,Clear
2016-06-23 17:45:36,CA,Clear
2016-06-23 17:53:16,CA,Clear
2016-06-23 17:49:16,CA,Clear
2016-06-23 17:44:31,CA,Clear
2016-06-23 17:56:46,CA,Clear
2016-06-23 17:58:33,CA,
2016-06-23 17:58:09,CA,Clear
2016-06-23 17:55:38,CA,Clear
2016-06-23 17:55:10,CA,Clear
2016-06-23 17:56:25,CA,Partly Cloudy
2016-06-23 17:55:43,CA,Partly Cloudy
2016-06-23 18:04:17,CA,Partly Cloudy
2016-06-23 18:09:35,CA,Clear
2016-06-23 18:05:20,CA,Clear
2016-06-23 18:09:07,CA,Clear
2016-06-23 18:12:57,CA,Clear
2016-06-23 18:07:52,CA,Clear
2016-06-23 18:19:06,CA,Clear
2016-06-23 18:20:59,CA,Clear
2016-06-23 18:15:37,CA,Clear
